Dead,IDP,Returnee,Refugee,Resident,Fleeing from conflict,Date
100,1638500,6000,613000,1142100,3,2012-07-15 00:00:00
100,1638600,6000,613000,1142400,3,2012-07-16 00:00:00
100,1639000,6000,613000,1142400,3,2012-07-17 00:00:00
100,1639300,4700,614300,1142500,3,2012-07-18 00:00:00
100,1639700,6000,613000,1142500,3,2012-07-19 00:00:00
100,1639900,6000,613000,1142700,3,2012-07-20 00:00:00
100,1640100,6000,613000,1142900,3,2012-07-21 00:00:00
100,1640600,4700,614300,1142800,3,2012-07-22 00:00:00
100,1640900,4700,614300,1142900,3,2012-07-23 00:00:00
100,1641100,4700,614300,1143100,3,2012-07-24 00:00:00
100,1641600,4700,614300,1143000,3,2012-07-25 00:00:00
100,1641700,4700,614300,1143300,3,2012-07-26 00:00:00
100,1641900,4700,614300,1143500,3,2012-07-27 00:00:00
100,1642100,4700,614300,1143700,3,2012-07-28 00:00:00
100,1642200,4700,614300,1144000,3,2012-07-29 00:00:00
100,1642400,6000,613000,1144200,3,2012-07-30 00:00:00
100,1642500,6000,613000,1144500,3,2012-07-31 00:00:00
100,1643000,4700,614300,1144400,3,2012-08-01 00:00:00
100,1643300,4700,614300,1144500,3,2012-08-02 00:00:00
100,1643500,4700,614300,1144700,3,2012-08-03 00:00:00
100,1643800,6000,613000,1144800,3,2012-08-04 00:00:00
100,1644100,6000,613000,1144900,3,2012-08-05 00:00:00
100,1644500,6000,613000,1144900,3,2012-08-06 00:00:00
100,1644700,4700,614300,1145100,3,2012-08-07 00:00:00
100,1644800,4700,614300,1145400,3,2012-08-08 00:00:00
100,1645100,4700,614300,1145500,3,2012-08-09 00:00:00
100,1645400,6000,613000,1145600,3,2012-08-10 00:00:00
100,1645600,6000,613000,1145800,3,2012-08-11 00:00:00
100,1645800,4700,614300,1146000,3,2012-08-12 00:00:00
100,1646000,4700,614300,1146200,3,2012-08-13 00:00:00
100,1646300,4700,614300,1146300,3,2012-08-14 00:00:00
