Dead,IDP,Returnee,Refugee,Resident,Fleeing from conflict,Date
100,1292300,141500,845800,1148800,3,2012-09-25 00:00:00
100,1292500,140500,846800,1149000,3,2012-09-26 00:00:00
100,1292700,139400,847900,1149200,3,2012-09-27 00:00:00
100,1292900,141800,845500,1149400,3,2012-09-28 00:00:00
100,1293100,140400,846900,1149600,3,2012-09-29 00:00:00
100,1293400,141300,846000,1149700,3,2012-09-30 00:00:00
100,1293800,141300,846000,1149700,3,2012-10-01 00:00:00
100,1294000,141300,846000,1149900,3,2012-10-02 00:00:00
100,1294300,141300,846000,1150000,3,2012-10-03 00:00:00
100,1294500,141300,846000,1150200,3,2012-10-04 00:00:00
100,1294800,140300,847000,1150300,3,2012-10-05 00:00:00
100,1295100,140300,847000,1150400,3,2012-10-06 00:00:00
100,1295300,140300,847000,1150600,3,2012-10-07 00:00:00
100,1295500,140300,847000,1150800,3,2012-10-08 00:00:00
100,1295600,140900,846400,1151100,3,2012-10-09 00:00:00
100,1296000,142900,844400,1151100,3,2012-10-10 00:00:00
100,1296300,142900,844400,1151200,3,2012-10-11 00:00:00
100,1296300,143100,844200,1151600,3,2012-10-12 00:00:00
100,1296800,143700,843600,1151500,3,2012-10-13 00:00:00
100,1297200,143500,843800,1151500,3,2012-10-14 00:00:00
100,1297600,141900,845400,1151500,3,2012-10-15 00:00:00
100,1298000,141900,845400,1151500,3,2012-10-16 00:00:00
100,1298100,141900,845400,1151800,3,2012-10-17 00:00:00
100,1298300,141900,845400,1152000,3,2012-10-18 00:00:00
100,1298500,141900,845400,1152200,3,2012-10-19 00:00:00
100,1298800,141900,845400,1152300,3,2012-10-20 00:00:00
100,1299100,141900,845400,1152400,3,2012-10-21 00:00:00
100,1299400,141900,845400,1152500,3,2012-10-22 00:00:00
100,1299700,141000,846300,1152600,3,2012-10-23 00:00:00
100,1299900,141000,846300,1152800,3,2012-10-24 00:00:00
100,1300300,141000,846300,1152800,3,2012-10-25 00:00:00
100,1300700,141000,846300,1152800,3,2012-10-26 00:00:00
100,1301000,141000,846300,1152900,3,2012-10-27 00:00:00
100,1301100,141000,846300,1153200,3,2012-10-28 00:00:00
100,1301500,141000,846300,1153200,3,2012-10-29 00:00:00
100,1301600,141000,846300,1153500,3,2012-10-30 00:00:00
100,1301900,141000,846300,1153600,3,2012-10-31 00:00:00
100,1302100,141900,845400,1153800,3,2012-11-01 00:00:00
100,1302300,141900,845400,1154000,3,2012-11-02 00:00:00
100,1302600,141900,845400,1154100,3,2012-11-03 00:00:00
100,1302800,141900,845400,1154300,3,2012-11-04 00:00:00
100,1303200,141900,845400,1154300,3,2012-11-05 00:00:00
100,1303300,141900,845400,1154600,3,2012-11-06 00:00:00
100,1303600,142900,844400,1154700,3,2012-11-07 00:00:00
100,1304000,142900,844400,1154700,3,2012-11-08 00:00:00
100,1304200,141900,845400,1154900,3,2012-11-09 00:00:00
100,1304200,142900,844400,1155300,3,2012-11-10 00:00:00
100,1304400,142900,844400,1155500,3,2012-11-11 00:00:00
100,1304700,141900,845400,1155600,3,2012-11-12 00:00:00
100,1304900,141900,845400,1155800,3,2012-11-13 00:00:00
100,1305000,140500,846800,1156100,3,2012-11-14 00:00:00
100,1305100,140500,846800,1156400,3,2012-11-15 00:00:00
200,1305400,140500,846800,1156400,3,2012-11-16 00:00:00
200,1305500,140500,846800,1156700,3,2012-11-17 00:00:00
200,1306000,140500,846800,1156600,3,2012-11-18 00:00:00
200,1306100,140500,846800,1156900,3,2012-11-19 00:00:00
200,1307600,140500,846800,1155800,3,2012-11-20 00:00:00
200,1308000,140500,846800,1155800,3,2012-11-21 00:00:00
200,1308300,140500,846800,1155900,3,2012-11-22 00:00:00
200,1308700,140500,846800,1155900,3,2012-11-23 00:00:00
200,1309000,140500,846800,1156000,3,2012-11-24 00:00:00
200,1309300,140500,846800,1156100,3,2012-11-25 00:00:00
200,1309600,140500,846800,1156200,3,2012-11-26 00:00:00
200,1309700,140500,846800,1156500,3,2012-11-27 00:00:00
200,1309900,140500,846800,1156700,3,2012-11-28 00:00:00
200,1310100,140500,846800,1156900,3,2012-11-29 00:00:00
200,1310200,140500,846800,1157200,3,2012-11-30 00:00:00
200,1310500,140500,846800,1157300,3,2012-12-01 00:00:00
200,1310800,140500,846800,1157400,3,2012-12-02 00:00:00
200,1311000,140500,846800,1157600,3,2012-12-03 00:00:00
200,1311300,140500,846800,1157700,3,2012-12-04 00:00:00
200,1311600,140500,846800,1157800,3,2012-12-05 00:00:00
200,1312000,140500,846800,1157800,3,2012-12-06 00:00:00
200,1312300,140500,846800,1157900,3,2012-12-07 00:00:00
200,1312500,140500,846800,1158100,3,2012-12-08 00:00:00
200,1312900,140500,846800,1158100,3,2012-12-09 00:00:00
200,1313300,140500,846800,1158100,3,2012-12-10 00:00:00
200,1313400,140500,846800,1158400,3,2012-12-11 00:00:00
200,1313800,140500,846800,1158400,3,2012-12-12 00:00:00
200,1314000,140500,846800,1158600,3,2012-12-13 00:00:00
200,1314100,140500,846800,1158900,3,2012-12-14 00:00:00
200,1314500,140500,846800,1158900,3,2012-12-15 00:00:00
200,1314900,140500,846800,1158900,3,2012-12-16 00:00:00
200,1315100,140500,846800,1159100,3,2012-12-17 00:00:00
200,1315600,140500,846800,1159000,3,2012-12-18 00:00:00
200,1315900,140500,846800,1159100,3,2012-12-19 00:00:00
200,1316100,140500,846800,1159300,3,2012-12-20 00:00:00
200,1316400,140500,846800,1159400,3,2012-12-21 00:00:00
200,1316700,140500,846800,1159500,3,2012-12-22 00:00:00
200,1317000,140500,846800,1159600,3,2012-12-23 00:00:00
200,1316900,140500,846800,1160100,3,2012-12-24 00:00:00
200,1317200,140500,846800,1160200,3,2012-12-25 00:00:00
200,1317400,140500,846800,1160400,3,2012-12-26 00:00:00
200,1317800,140500,846800,1160400,3,2012-12-27 00:00:00
200,1318100,140500,846800,1160500,3,2012-12-28 00:00:00
200,1318400,140500,846800,1160600,3,2012-12-29 00:00:00
200,1318700,140500,846800,1160700,3,2012-12-30 00:00:00
200,1319000,140500,846800,1160800,3,2012-12-31 00:00:00
200,1319300,140500,846800,1160900,3,2013-01-01 00:00:00
